0.00000,1.00000,2.00000,3.00000,4.00000,5.00000,6.00000,7.00000,8.00000,9.00000
1.00000,0.99700,0.99695,0.99688,0.99685,0.99678,0.99670,0.99662,0.99655,0.99647
1.00000,0.99791,0.99787,0.99784,0.99780,0.99775,0.99782,0.99782,0.99777,0.99772
