,0
0,39.54764771252415
1,39.42252664350954
2,39.44869048973983
3,39.46357246207588
4,39.47207370494647
5,39.470974810058514
6,39.4695647973809
7,39.47461834653666
8,39.47973898266436
9,39.48128765358058
10,39.4811884460846
11,39.482413146882735
12,39.48107094243538
13,39.489777242243946
14,39.48985455553179
15,39.48925272942684
16,39.49006954151568
17,39.4949632546754
18,39.4980657450524
19,39.496816576742695
20,39.49722281208671
21,39.49550636748809
22,39.49386367279047
23,39.49398639564782
24,39.49297844527321
25,39.49162720418309
26,39.49474932188111
27,39.493999168757774
28,39.49259581569081
29,39.49996189349674
30,39.49901602236195
31,39.498119867656264
32,39.49983475756565
33,39.499741431697664
34,39.501323270193595
35,39.50239755153252
36,39.50198513482325
37,39.502199158257554
38,39.50411303426126
39,39.503968614423684
40,39.50386213623975
41,39.50394603952372
42,39.503920823658895
43,39.50473924294309
44,39.50474415325704
45,39.504770237688774
46,39.50656254075025
47,39.50661795099702
48,39.50677309515165
49,39.50690799591922
50,39.50770395736075
51,39.50805510871346
52,39.50975487546596
53,39.51002108731319
54,39.51031932787955
55,39.510788506239436
56,39.51089619342641
57,39.51119175030235
58,39.512432109484465
59,39.514097702637656
60,39.51440885485423
61,39.51501383934723
62,39.515393043058
63,39.51786162992552
64,39.518206737622506
65,39.51858911477534
66,39.519999565677495
67,39.520537413175504
68,39.52101953564818
69,39.52243718467675
70,39.52722894037987
71,39.53117089985888
72,39.53120130370556
73,39.53122018256505
74,39.53123575458579
75,39.53124577999159
76,39.5314316068528
77,39.53211435649423
78,39.532258411467545
79,39.533589612362235
80,39.53355877764275
81,39.535047433987316
82,39.535153425705346
83,39.535135631668524
84,39.536908859123415
85,39.5370242286945
86,39.53700524677959
87,39.536988164370904
88,39.536973344204796
89,39.53718307738569
90,39.53717995597435
91,39.53752573625164
92,39.538047541330855
93,39.53804585244064
94,39.53804662629176
95,39.53952214712227
96,39.53953833329677
97,39.53957095090317
98,39.53958369617943
99,39.539593251691166
100,39.53993686861194
101,39.540120870632556
102,39.53995291591502
103,39.53977253183095
104,39.53958078249988
105,39.53937896090953
106,39.53917879915518
107,39.53896403138023
108,39.538746134350404
109,39.53852718846884
110,39.54209602065681
111,39.54154934968401
112,39.54096635475851
113,39.54167190712429
114,39.54351215996663
115,39.544491065893105
116,39.543854766370444
117,39.54320971354464
118,39.5425634328155
119,39.54418897770603
120,39.54497918364381
121,39.5470693877885
122,39.54828087873838
123,39.54747538462015
124,39.54620184001962
125,39.544707780299035
126,39.54311251663404
127,39.541426966194756
128,39.539663760546134
129,39.5378369165701
130,39.53596146623862
131,39.534053063083974
132,39.532127583703065
133,39.53020074182115
134,39.52828773050064
135,39.52640290526928
136,39.52455951757686
137,39.52276950439904
138,39.521043336292024
139,39.51938992301788
140,39.5178165731884
141,39.51632900232609
142,39.51493138234886
143,39.513626424728706
144,39.5124154893819
145,39.511298711621286
146,39.512653946567966
147,39.511902046469714
148,39.511234495124704
149,39.51064481761277
150,39.51012671607772
151,39.50967412646952
152,39.509281251976745
153,39.50894258543521
154,39.508652922829754
155,39.50840736965962
156,39.508854981895084
157,39.50877744882965
158,39.508692070516915
159,39.5086269183967
160,39.508579213889604
161,39.508546457463595
162,39.50852639606408
163,39.50851699470197
164,39.50851641170674
165,39.50931451236107
166,39.510331702654156
167,39.51039912146053
168,39.51046463180111
169,39.510527683842554
170,39.51058782823593
171,39.51064470638432
172,39.51069804089908
173,39.51147039121746
174,39.51146806562909
175,39.51146708826047
176,39.51146700990104
177,39.511467474788276
178,39.51146820879827
179,39.51146900864853
180,39.511469732139766
181,39.511470289429944
182,39.51147063531033
183,39.51147076243812
184,39.511470695470734
185,39.51316868083937
186,39.51318109951943
187,39.51319279867323
188,39.513203674769706
189,39.51438829911558
190,39.514398490884055
191,39.51440904540889
192,39.51441965432613
193,39.51443006111718
194,39.51444005633337
195,39.51444947248368
196,39.51445817876741
197,39.51446607581076
198,39.514473090545
199,39.514479171343815
200,39.514484283518115
201,39.51448840524895
202,39.514517333703026
203,39.514521184587466
204,39.51452382344493
205,39.51452530557994
206,39.51452568562905
207,39.51452501727481
208,39.51452335327237
209,39.514520745729556
210,39.515689872457656
211,39.51566665454058
212,39.515643315493904
213,39.515619951283554
214,39.51559665968807
215,39.515573539854586
216,39.51555069168494
217,39.515528215084274
218,39.51580104633238
219,39.51578655399376
220,39.515772578656616
221,39.51575917371929
222,39.51574638654608
223,39.51573425821428
224,39.51572282331119
225,39.51571210979111
226,39.51663171964603
227,39.51664196009682
228,39.5166524128081
229,39.51666306357724
230,39.518009876486445
231,39.518074468305386
232,39.51813810217163
233,39.518200638211994
234,39.518261950680525
235,39.51832192729991
236,39.51838046834148
237,39.51843748570908
238,39.51933141885696
239,39.51934418981736
240,39.51935625461506
241,39.51936763501402
242,39.51937835023431
243,39.51938841747915
244,39.519397852443404
245,39.51940666979575
246,39.519414883627256
247,39.519422507860305
248,39.51942955661271
249,39.51943604451321
250,39.51944198696602
251,39.51944740036286
252,39.51945230224266
253,39.5194523130755
254,39.519459338062006
255,39.519465611873024
256,39.51947116716762
257,39.51947603882685
258,39.51948026372169
259,39.519483880448306
260,39.51948692903745
261,39.51948945064424
262,39.519491487224954
263,39.51949308120678
264,39.51949427515635
265,39.51949511145234
266,39.519495631967516
267,39.5194958777642
268,39.519495888807725
269,39.519512545679184
270,39.519511982736645
271,39.51951140208337
272,39.51951082698798
273,39.51951027834998
274,39.519509774676536
275,39.51950933208238
276,39.51950896431055
277,39.51950868277245
278,39.51950849660514
279,39.519508412744145
280,39.51950843600981
281,39.51950856920554
282,39.51950881322602
283,39.51950916717383
284,39.51950962848277
285,39.51951019304657
286,39.519510855351264
287,39.51951160861023
