,0
0,39.54764771252416
1,39.58210593049152
2,39.58533650680801
3,39.585916210971504
4,39.585546333227384
5,39.58557614941715
6,39.58641106900884
7,39.586393530260196
8,39.59163769790176
9,39.591113430250566
10,39.59037064202113
11,39.591274937624114
12,39.59108762454208
13,39.59031773774932
14,39.59107726761665
15,39.597522723443845
16,39.59780328447179
17,39.59707962322759
18,39.597588457806026
19,39.59682528055754
20,39.59606916844114
21,39.59532428515808
22,39.59459414436978
23,39.59620825682532
24,39.59546911425178
25,39.59474971605181
26,39.594051783955656
27,39.593376623043326
28,39.59272516754505
29,39.593503243575434
30,39.592890825007856
31,39.59230109115289
32,39.59173417179439
33,39.59220141353314
34,39.59171475648236
35,39.59124653751401
36,39.590796803414854
37,39.590547333049535
38,39.59079713299101
39,39.59041370403776
40,39.59004534211424
41,39.589810223735256
42,39.58947754619883
43,39.58915733162157
44,39.5888490214401
45,39.58855207408284
46,39.58855562001608
47,39.588281687809676
48,39.58801692688221
49,39.58819267348248
50,39.58794020007771
51,39.587695133037926
52,39.58745717251206
53,39.5872553708885
54,39.58710041787125
55,39.58698477758826
56,39.58691149145771
57,39.586739309309756
58,39.58790208881915
59,39.58772047276368
60,39.58786636117216
61,39.58778237165192
62,39.587772066867686
63,39.587725324117635
64,39.587933403978894
65,39.58780153361743
66,39.58767300585478
67,39.58754778486579
68,39.5874258335282
69,39.587486790496214
70,39.58737687872346
71,39.587266811710464
72,39.58715979611779
73,39.58705579015359
74,39.58713056883424
75,39.58703495924992
76,39.58718803956023
77,39.58709830626657
78,39.587011088352305
79,39.586926341531736
80,39.58707008106508
81,39.58707043782723
82,39.58701592055408
83,39.586963400956066
84,39.58714207105771
85,39.58710084756953
86,39.58706147017469
87,39.58723389355618
88,39.5872027545212
89,39.58717279567591
90,39.58714395488342
91,39.58712272701082
92,39.58709316446874
93,39.58706431925568
94,39.58703660694231
95,39.587009966418215
96,39.58698434103931
97,39.586959678200614
98,39.58693592895078
99,39.58691304764497
100,39.58689099163219
101,39.586869720974015
102,39.586849198191956
103,39.58682938804027
104,39.58681025730232
105,39.58679177460774
