0.00000,1.00000,2.00000,3.00000,4.00000,5.00000,6.00000,7.00000,8.00000,9.00000
1.00000,0.99772,0.99776,0.99772,0.99773,0.99769,0.99764,0.99759,0.99764,0.99768
1.00000,0.99594,0.99587,0.99579,0.99579,0.99570,0.99561,0.99552,0.99547,0.99538
