0.00000,1.00000,2.00000,3.00000,4.00000,5.00000,6.00000,7.00000,8.00000,9.00000
1.00000,0.97340,0.94789,0.92373,0.90074,0.87859,0.85724,0.83715,0.81740,0.79839
1.00000,0.95468,0.91182,0.87127,0.83289,0.79657,0.76247,0.73052,0.70034,0.67200
