,0
0,39.54764771252416
1,39.533854679512174
2,39.53602549329666
3,39.53580862917794
4,39.53659248615418
5,39.536305015512646
6,39.536345697004805
7,39.53746824964238
8,39.537624121477954
9,39.54182174781888
10,39.542394137859816
11,39.542247656135274
12,39.54226563801113
13,39.54324387360482
14,39.55204239626568
15,39.551602351076625
16,39.551158211338674
17,39.551123094619264
18,39.55069036821693
19,39.550264596210624
20,39.55271976266785
21,39.55225337058815
22,39.55189379049334
23,39.55145605735057
24,39.55103249676158
25,39.55062409378727
26,39.55023154586996
27,39.55150718192982
28,39.55113541002575
29,39.55077825943148
30,39.55043582285849
31,39.55098409643717
32,39.550708810925784
33,39.55044527539718
34,39.550519649580195
35,39.550303968773505
36,39.55020737808442
37,39.54999104672413
38,39.54978390856899
39,39.54958543401377
40,39.549395108134796
41,39.549212434597294
42,39.5490369385058
43,39.548868168373794
44,39.54904114333674
45,39.54888376743708
46,39.548731904373525
47,39.54858521960561
48,39.54878163492987
49,39.54864200715782
50,39.54888364635113
51,39.54876006231768
52,39.54869606005103
53,39.54858544775633
54,39.548477298203764
55,39.548522862373474
56,39.548425911937706
57,39.55020028341928
58,39.55094226463599
59,39.55085068629219
60,39.55075591929202
61,39.55066266953649
62,39.550570987213824
63,39.55048091769273
64,39.5503925017382
65,39.550314741899086
66,39.5502392926777
67,39.550352243804305
68,39.550282283298934
69,39.55050542091822
70,39.550820871920855
71,39.550766482057796
72,39.550781983149626
73,39.55111891399599
74,39.551586261344255
75,39.55155740619533
76,39.551528644934216
77,39.55150042831447
78,39.55147271853673
79,39.55144548454696
80,39.55143016076671
81,39.55139834986618
82,39.55136743503904
83,39.5513373652896
84,39.55130809180877
85,39.55127957139494
86,39.55125176581395
87,39.55122464122052
88,39.55119816763633
89,39.55117231847977
90,39.551147070143045
91,39.55112240161255
92,39.551098294128636
93,39.55107473088154
94,39.551051696739904
95,39.551029178009216
96,39.55100716221739
97,39.55098563792478
98,39.55096459455669
99,39.550944022255834
100,39.550923911753245
101,39.55090425425547
102,39.550885041346625
103,39.55086626490388
104,39.55101627899381
105,39.55099572649515
106,39.550975538582904
107,39.55095575064396
108,39.55111598135405
109,39.551103995450134
110,39.551092317653755
111,39.551080967948124
112,39.55106996327234
113,39.5510593177884
114,39.55104904307153
115,39.55103914829165
116,39.55102964038621
117,39.551020524224654
118,39.55101180276475
119,39.55100347720113
120,39.55099554710612
121,39.55098801056331
122,39.550980864294075
123,39.55097410377733
124,39.550967723362696
125,39.55096171637757
126,39.55095607522806
127,39.5509507914943
128,39.55094585602019
129,39.550941258998
130,39.55093699004789
131,39.55093303829258
132,39.55092939242766
133,39.55092604078731
134,39.55092297140602
135,39.55092017207626
136,39.55091763040246
137,39.55091533385127
138,39.550913269798535
139,39.550911425572906
140,39.55090978849643
141,39.55090834592211
142,39.5509070852687
143,39.55090599405287
144,39.5509183101863
145,39.55091832097089
146,39.550918403192995
147,39.55091854617079
148,39.55091873963487
149,39.550918973699304
150,39.55091923883788
151,39.55091952586471
152,39.550919825918605
153,39.550920130450685
154,39.550920431214635
155,39.55092072025924
156,39.55092098992288
157,39.550921232829396
158,39.550921441885286
159,39.55092161027793
160,39.55092173147436
161,39.550921799220745
162,39.55092180754216
163,39.55092175074257
164,39.5509216234049
165,39.55092142039121
166,39.55092113684254
167,39.55092076817884
168,39.550920310098434
169,39.55091975857736
170,39.5509191098683
171,39.55091836049925
172,39.55091750727167
173,39.550916547258446
174,39.55091547780131
175,39.55091429650795
176,39.5509130012487
177,39.55091159015289
178,39.55091006160478
179,39.550908414239146
180,39.55090664693662
181,39.55090475881853
182,39.55090274924165
183,39.55090061779243
184,39.550898364281196
185,39.550895988735974
186,39.55089349139607
187,39.550890872705615
188,39.550888133306735
189,39.550885274032666
190,39.550882295900784
191,39.55087920010543
192,39.550875988010674
193,39.55087266114306
