0.00000,1.00000,2.00000,3.00000,4.00000,5.00000,6.00000,7.00000,8.00000,9.00000
1.00000,0.98372,0.97023,0.95947,0.94900,0.93996,0.93128,0.92285,0.91600,0.91071
1.00000,0.97605,0.95380,0.93277,0.91253,0.89313,0.87455,0.85722,0.84040,0.82410
