0.00000,1.00000,2.00000,3.00000,4.00000,5.00000,6.00000,7.00000,8.00000,9.00000
1.00000,0.99963,0.99962,0.99962,0.99965,0.99973,0.99972,0.99971,0.99978,0.99978
1.00000,0.99910,0.99903,0.99897,0.99904,0.99923,0.99922,0.99925,0.99970,0.99963
