0.00000,1.00000,2.00000,3.00000,4.00000,5.00000,6.00000,7.00000,8.00000,9.00000
1.00000,0.99921,0.99920,0.99920,0.99920,0.99920,0.99919,0.99918,0.99918,0.99917
1.00000,0.99739,0.99736,0.99751,0.99750,0.99749,0.99747,0.99743,0.99745,0.99745
