0.00000,1.00000,2.00000,3.00000,4.00000,5.00000,6.00000,7.00000,8.00000,9.00000
1.00000,0.99909,0.99908,0.99929,0.99936,0.99940,0.99950,0.99955,0.99962,0.99961
1.00000,0.99869,0.99867,0.99885,0.99890,0.99892,0.99899,0.99906,0.99908,0.99903
