0.00000,1.00000,2.00000,3.00000,4.00000,5.00000,6.00000,7.00000,8.00000,9.00000
1.00000,0.99914,0.99912,0.99911,0.99908,0.99909,0.99914,0.99913,0.99912,0.99911
1.00000,0.99789,0.99786,0.99792,0.99789,0.99785,0.99781,0.99777,0.99780,0.99777
