,0
0,39.54764771252415
1,39.462990224696206
2,39.46616684008254
3,39.474739973658
4,39.47088275604491
5,39.467730305430386
6,39.46251010847638
7,39.458322500949805
8,39.45574843899228
9,39.460612004559714
10,39.46081315234851
11,39.46063179213092
12,39.46169604546177
13,39.46063486671365
14,39.45813844758217
15,39.455979535442
16,39.45502666498563
17,39.45318348538841
18,39.452326817368
19,39.451392840313105
20,39.451314268622895
21,39.45233860762188
22,39.45221535534443
23,39.45328076847041
24,39.45255784790655
25,39.452521487903084
26,39.454352392583196
27,39.45420752613995
28,39.45502604718634
29,39.456581445926076
30,39.456163168180474
31,39.45946964883823
32,39.45896103628343
33,39.46066357680067
34,39.46003767553948
35,39.460507172082515
36,39.46103023669427
37,39.46046077043043
38,39.459875625548065
39,39.45995765495204
40,39.46151374168437
41,39.46119208394316
42,39.46170115736915
43,39.46153522192921
44,39.46140431579274
45,39.460972986273205
46,39.460589309572775
47,39.46289166267016
48,39.46306566153056
49,39.46639983491639
50,39.46704739880499
51,39.467552368046825
52,39.473228467175566
53,39.47331086456098
54,39.47432522431266
55,39.474404624316264
56,39.47454093156567
57,39.474822861519485
58,39.47623160777057
59,39.478487704653304
60,39.47855664621618
61,39.48003859134511
62,39.48027119216492
63,39.480369118351504
64,39.480491841317935
65,39.48063462065334
66,39.48079659968579
67,39.48503690995684
68,39.48498950895319
69,39.485864916567834
70,39.48579211342923
71,39.48571956997449
72,39.48565932353115
73,39.48559465437732
74,39.48553112693362
75,39.48546976001032
76,39.48691249090581
77,39.48697470097264
78,39.48805167175368
79,39.48803619917188
80,39.48812819467207
81,39.48822774184712
82,39.48822291726951
83,39.488277471623945
84,39.48826297209671
85,39.48835393427045
86,39.48833094169855
87,39.4883083203663
88,39.48828610638999
89,39.4882643208255
90,39.48935963798647
91,39.48937087579242
92,39.489382476292484
93,39.492354150107204
94,39.49214120411105
95,39.4920537535464
96,39.49183278842512
97,39.491948951607995
98,39.49167955395442
99,39.491611492236245
100,39.491294723094796
101,39.490966395259036
102,39.490627418414725
103,39.490278818955645
104,39.4899217433197
105,39.48955746058369
106,39.48984170710604
107,39.48971870605489
108,39.489984052795755
109,39.48986323392966
110,39.48976192503346
111,39.48968216404239
112,39.4896259344393
113,39.48959513777612
114,39.48959156435842
115,39.48961686274373
116,39.48967250874815
117,39.489759774694846
118,39.489879699670865
119,39.49003306157749
120,39.490220351762744
121,39.491026561122084
122,39.49127725318608
123,39.492474634591304
124,39.49372050395645
125,39.494108932570754
126,39.49452632109201
127,39.494969744092714
128,39.495435861961475
129,39.496340976951295
130,39.49869418043604
131,39.49962084894338
132,39.50015886236301
133,39.50191095541478
134,39.50225859538995
135,39.50244101727719
136,39.502576408100744
137,39.50316122591237
138,39.50405036123856
139,39.504321307042346
140,39.50976379026328
141,39.51289981665401
142,39.51323808204836
143,39.51355134122642
144,39.51384084586305
145,39.51410790011745
146,39.51563300446515
147,39.51589707465427
148,39.516146023880836
149,39.51637992228833
150,39.51659893687591
151,39.51680330956746
152,39.5217625134558
153,39.521912483071276
154,39.52205257736874
155,39.52218249455791
156,39.52293623708458
157,39.52304870045186
158,39.52482382615426
159,39.52818713146495
160,39.528231580131205
161,39.52929528605847
162,39.52977033681425
163,39.52978075820549
164,39.5297765302989
165,39.52975629778872
166,39.529819441141754
167,39.529756993049006
168,39.532124840586114
169,39.53212908756053
170,39.532133024045436
171,39.532135624392986
172,39.532136184031145
173,39.53213435537183
174,39.532130174926415
175,39.53244539520736
176,39.53398515241911
177,39.534007545229386
178,39.53402972337882
179,39.53405285621708
180,39.53676763185572
181,39.53763123140676
182,39.53755071083806
183,39.53746327249674
184,39.537369442795324
185,39.538405451227135
186,39.53824495509754
187,39.539222661487784
188,39.53895688664349
189,39.53867024723351
190,39.5383649193994
191,39.5380432036051
192,39.539004383981094
193,39.538616567638414
194,39.53821844165306
195,39.53781254475087
196,39.53740142846867
197,39.53698761979736
198,39.53657358701706
199,39.53616170914532
200,39.53629450917082
201,39.53810021710818
202,39.53926968075433
203,39.53905950700879
204,39.538839724645655
205,39.53867147198936
206,39.53843710091357
207,39.53819770726724
208,39.53795490519029
209,39.537710304743975
210,39.53746549672141
211,39.53722203626751
212,39.53698142595424
213,39.536745098971906
214,39.53651440306933
215,39.536316367526055
216,39.53607935499088
217,39.535855638832864
218,39.53564612332199
219,39.535451510054266
220,39.535272292156996
221,39.53533000646435
222,39.53522426893653
223,39.53512980548682
224,39.53504644096787
225,39.53497387452479
226,39.53506691128699
227,39.535024228735864
228,39.534989905658534
229,39.53515610822148
230,39.53579612978109
231,39.53619323419033
232,39.537226968709916
233,39.53722166571812
234,39.5372189982817
235,39.53729053535326
236,39.537302378518035
237,39.53731377985525
238,39.53766623266466
239,39.53783862085274
240,39.5388405925827
241,39.53906562255826
242,39.5391014427032
243,39.539136160467976
244,39.53916970874228
245,39.539202025254006
246,39.539233052044075
247,39.53926273531539
248,39.53929102555804
249,39.53931787786713
250,39.53934325238275
251,39.54022027574516
252,39.54068817037395
253,39.540677698612
254,39.54066665973829
255,39.54065517089704
256,39.54064334189384
257,39.54063127622487
258,39.54061907196494
259,39.54060682250023
260,39.540594617103295
261,39.54058254135645
262,39.54144514847669
263,39.54144536243855
264,39.54144579821381
265,39.54144646211521
266,39.541447348042055
267,39.54144844025211
268,39.54144971559611
269,39.54145114532399
270,39.54145269655382
271,39.54145433347815
272,39.54145601836856
273,39.54145771242641
274,39.54145937651795
275,39.5414609718225
276,39.54146246041532
277,39.54146380580001
278,39.54158660608273
279,39.54158246348354
280,39.5415779054888
281,39.541572917316486
282,39.54156748783487
283,39.54156160984621
284,39.5415552803138
285,39.54154850053144
286,39.54154127623484
287,39.54153361765417
288,39.54152553950736
289,39.54151706093445
290,39.54150820537345
291,39.54157197437641
292,39.541552797875326
293,39.54153229293057
294,39.541510461943524
295,39.54148731093857
296,39.54146284991165
297,39.541481744180324
298,39.54146419952551
299,39.54171833114036
300,39.54169699967194
301,39.54190818324062
302,39.54187979150197
303,39.54185103199742
304,39.541822037986435
305,39.54198270449829
306,39.541959942488376
307,39.54193668709662
308,39.541913053231696
309,39.541964747542565
310,39.541961050993926
311,39.54238249410852
312,39.542378567087454
313,39.5423747224518
314,39.542371005977735
315,39.5423674627232
316,39.54236413677226
317,39.54236107094468
318,39.54235830647369
319,39.54235588265603
320,39.54235383647938
321,39.54235220223269
322,39.54235101110575
323,39.54235029078481
324,39.54235006505121
325,39.542350353390646
326,39.542351170620435
327,39.54241691956192
328,39.54241947822018
329,39.54242241715944
330,39.542425734564134
331,39.54242942269174
332,39.54243346782134
333,39.54243785027369
334,39.54276290583809
335,39.54275829696228
336,39.5427538688445
337,39.543461896174676
338,39.54346400518215
339,39.543466056079595
340,39.543591126696946
341,39.54359380290073
342,39.54359667503627
343,39.54401158234626
344,39.544010999490865
345,39.544010257644416
346,39.54400937872859
347,39.54400838598782
348,39.544007303550515
349,39.544006155957476
350,39.54400496767661
351,39.54406771212517
352,39.54406750690904
353,39.54406718698495
354,39.54406680740887
355,39.54406637955251
356,39.54406591398234
357,39.54406542031995
358,39.544064907138534
359,39.5440643818952
360,39.54406385089814
361,39.544063319305394
362,39.544062791151575
363,39.544062269397614
364,39.544061755998314
365,39.54406125198199
366,39.5440607575365
367,39.544060272096466
368,39.54405979442639
369,39.544059322695546
370,39.544058854541184
371,39.5440583871171
372,39.54405791712608
373,39.54405744083546
374,39.54405695407573
375,39.54405645222356
376,39.5440559301709
377,39.544055382282735
378,39.544054802346764
379,39.5440541835184
380,39.544053518265095
381,39.54405279831417
382,39.544052014607985
383,39.5440511572707
384,39.544050215590346
385,39.54404917801969
386,39.54404803219905
387,39.54404676500345
388,39.544045362616366
389,39.54410536547027
390,39.54410494199078
391,39.544104388484016
392,39.5441036805952
393,39.544102792360945
394,39.54410169655381
395,39.54410036508545
396,39.544098769463346
397,39.54409688129502
398,39.54409467283273
399,39.54409211755072
