0.00000,1.00000,2.00000,3.00000,4.00000,5.00000,6.00000,7.00000,8.00000,9.00000
1.00000,0.99565,0.99559,0.99553,0.99547,0.99543,0.99537,0.99531,0.99529,0.99528
1.00000,0.98516,0.98430,0.98405,0.98368,0.98316,0.98261,0.98204,0.98145,0.98083
