,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,1.0544517269311366,0.0,0.37816251960217356,0.40198936344470165,0.6536185954403606,0.010500020720820478,0.12898291075741067,0.0,0.3024718977397814,0.402341641177549,0.41059850193837233,0.0,0.0,0.0,0.0,0.44386323274542566,1.7858704939058352,0.0,1.2023798487844113,0.33367432737426683,0.40198936344470165,0.46566243973045984,0.0,0.12691209270361992,0.33367432737426683,0.0,0.37816251960217356,0.0,0.386902497859262,0.33367432737426683,0.0,0.0,0.15634896910398005,0.144043571160878,0.0,0.0,0.4627822555257742,0.0,0.40198936344470165,0.0,0.9787379841057392,0.0,0.31306770165090136,0.40198936344470165,0.0,0.0,0.17742614225375283,0.0,0.8644361988595057,0.05616534222974544,0.8644361988595057,0.0,0.12167501649282841,0.46566243973045984,2.2697546239876076,0.010500020720820478,1.2023798487844113,0.9766390364837128,0.2082749780768603,1.0544517269311366,0.05194539579613895,0.0,0.0,0.0,0.7774903558319101,0.0,0.15634896910398005,0.2082749780768603,0.0,0.9787379841057392,0.0,0.7065731681919482,0.41059850193837233,1.9507753952317897,0.0,0.0,0.06651722238316789,1.8958891760305832,0.0,0.0,0.9766390364837128,0.0,0.386902497859262,0.0,0.12691209270361992,0.0,0.0,1.8675579901499675,1.5327792143584575,0.40198936344470165,0.0,0.386902497859262,0.0,0.6536185954403606,0.0,0.05616534222974544,0.9008264869541871,0.0,0.0
1,0.0,1.0627440862217266,0.0,0.3247109533206636,0.42958080236239526,0.6593186528295826,0.07174073648382086,0.14531205792231308,0.0,0.3363504859747175,0.4690710301598291,0.4320657267025364,0.0,0.0,0.0,0.0,0.4123423304482912,1.7327409746453393,0.0,1.149210669979386,0.2674468107811273,0.42958080236239526,0.4401641588373439,0.0,0.18211009534638722,0.2674468107811273,0.0,0.3247109533206636,0.0,0.46487522873819104,0.2674468107811273,0.0,0.0,0.14929562848943115,0.21861603519052794,0.0,0.0,0.49037337408161147,0.0,0.42958080236239526,0.0,0.9559452134379036,0.0,0.2785118643686126,0.42958080236239526,0.0,0.0,0.2389148234831796,0.0,0.8665330008825693,0.0815592686055097,0.8665330008825693,0.0,0.1533748015262569,0.4401641588373439,2.167170653855733,0.07174073648382086,1.149210669979386,0.9533920810050531,0.21456120098977827,1.0627440862217266,0.03684154607519062,0.0,0.0,0.0,0.8002497026450616,0.0,0.14929562848943115,0.21456120098977827,0.0,0.9559452134379036,0.0,0.7010848125852533,0.4320657267025364,1.8987063251677931,0.0,0.0,0.0906917106673005,1.8949889566740477,0.0,0.0,0.9533920810050531,0.0,0.46487522873819104,0.0,0.18211009534638722,0.0,0.0,1.7496995111636908,1.4540045453863109,0.42958080236239526,0.0,0.46487522873819104,0.0,0.6593186528295826,0.0,0.0815592686055097,0.9591718526957754,0.0,0.0
2,0.0,1.0702033493575431,0.0,0.27554041447891753,0.45627726134398633,0.6654029371606498,0.13136766915427886,0.15978772138207398,0.0,0.3685977689414527,0.5320989328179064,0.45369587291297053,0.0,0.026841500839593323,0.0,0.0,0.3832660541223236,1.6821011406020974,0.0,1.0999999379521161,0.20860219505925318,0.45627726134398633,0.4156357549846453,0.0,0.23675421799481547,0.20860219505925318,0.0,0.27554041447891753,0.0,0.5388811727693045,0.20860219505925318,0.0,0.0,0.14408623409357219,0.29246319805546334,0.0,0.0,0.5182216313965261,0.0,0.45627726134398633,0.0,0.9346867092092254,0.0,0.24883372390053882,0.45627726134398633,0.0,0.0,0.3009064494849738,0.0,0.8684803870415115,0.10819128177795341,0.8684803870415115,0.0,0.1866401817809709,0.4156357549846453,2.072161976589143,0.13136766915427886,1.0999999379521161,0.9337346761253738,0.22145089175400218,1.0702033493575431,0.023651150928165245,0.0,0.0,0.0,0.821601601682633,0.0,0.14408623409357219,0.22145089175400218,0.0,0.9346867092092254,0.0,0.693998028787148,0.45369587291297053,1.8492214120656043,0.0,0.0,0.11735366825349847,1.891527604372152,0.0,0.0,0.9337346761253738,0.0,0.5388811727693045,0.0,0.23675421799481547,0.0,0.0,1.6382964544041647,1.3802384526635043,0.45627726134398633,0.0,0.5388811727693045,0.0,0.6654029371606498,0.0,0.10819128177795341,1.0174080930974185,0.0,0.0
3,0.0,1.0736149527093481,0.0,0.22925791348084915,0.47926864414692016,0.6694203924372709,0.18745748651808916,0.1719386866806465,0.0,0.39689808120136794,0.5892985879262115,0.472428133296478,0.0,0.052985350001776656,0.0,0.0,0.3558032454307979,1.6322672669920428,0.0,1.0539304773310936,0.15482873039061312,0.47926864414692016,0.3906624870928793,0.0,0.2859525670942281,0.15482873039061312,0.0,0.22925791348084915,0.0,0.6054261924407726,0.15482873039061312,0.0,0.0,0.13912721349956586,0.3614125060698313,0.0,0.0,0.5429170318659424,0.0,0.47926864414692016,0.0,0.9122495307037379,0.0,0.22241733401574576,0.47926864414692016,0.0,0.0,0.3604947126007122,0.0,0.869649761100937,0.13582050716958516,0.869649761100937,0.0,0.21708234506680357,0.3906624870928793,1.9825791577762135,0.18745748651808916,1.0539304773310936,0.9148545066960267,0.22879485212762696,1.0736149527093481,0.011530700670244908,0.0,0.0,0.0,0.8391163289667195,0.0,0.13912721349956586,0.22879485212762696,0.0,0.9122495307037379,0.0,0.6848976305364751,0.472428133296478,1.8009389674149139,0.0,0.0,0.1436216612149316,1.8825663744744492,0.0,0.0,0.9148545066960267,0.0,0.6054261924407726,0.0,0.2859525670942281,0.0,0.0,1.5306531635559188,1.3095149354674718,0.47926864414692016,0.0,0.6054261924407726,0.0,0.6694203924372709,0.0,0.13582050716958516,1.072197055441009,0.0,0.0
4,0.0,1.0743232136209409,0.0,0.18609468278795394,0.4997515817437998,0.6725397580351647,0.24039990012987983,0.18239026935976269,0.0,0.42231785927591525,0.6417035329130887,0.48982418706416425,0.0,0.07815434984200899,0.0,0.0,0.33002816188654127,1.583978569710724,0.009448453066932951,1.0109989319282957,0.10619377493374871,0.4997515817437998,0.36587781231811095,0.0,0.3315427175912339,0.10619377493374871,0.0,0.18609468278795394,0.0,0.6663883973330162,0.10619377493374871,0.0,0.0,0.1347641750632075,0.4271964617775115,0.0,0.0,0.5657907833061137,0.0,0.4997515817437998,0.0,0.8897785212168958,0.0,0.19959393620620716,0.4997515817437998,0.0,0.0,0.4184570985779558,0.0,0.8703993587639217,0.16430542929847214,0.8703993587639217,0.0,0.24633394538958056,0.36587781231811095,1.898354975291285,0.24039990012987983,1.0109989319282957,0.8975594854802721,0.23649819444632783,1.0743232136209409,0.0008217087787650214,0.0,0.0,0.0,0.8537770263762078,0.0,0.1347641750632075,0.23649819444632783,0.009448453066932951,0.8897785212168958,0.0,0.6740692009806916,0.48982418706416425,1.754256621258433,0.0,0.0,0.17012855488002548,1.8699147742965183,0.0,0.0,0.8975594854802721,0.0,0.6663883973330162,0.0,0.3315427175912339,0.0,0.0,1.4275231473346945,1.2418935975107908,0.4997515817437998,0.0,0.6663883973330162,0.0,0.6725397580351647,0.0,0.16430542929847214,1.1245111246962392,0.0,0.0
5,0.0,1.072522843048951,0.0,0.14574751462867835,0.5178864691231584,0.6748378494650137,0.290320081852445,0.19136789946981822,0.0,0.4450925734739369,0.689445639560358,0.50612047033899,0.0,0.10233666224914012,0.0,0.0,0.30582205212748353,1.5373345714808182,0.043777311202308045,0.97115413755254,0.062342731735441186,0.5178864691231584,0.34130219210866664,0.0,0.3738350058884524,0.062342731735441186,0.0,0.14574751462867835,0.0,0.7219220143644405,0.062342731735441186,0.0,0.0,0.13110135581498472,0.4898173531839553,0.0,0.0,0.5869163215158113,0.0,0.5178864691231584,0.0,0.8674096938799087,0.0,0.1800859041246457,0.5178864691231584,0.0,0.0,0.4749571998358645,0.0,0.8708898020987456,0.19350970172031665,0.8708898020987456,0.0,0.2743458806568441,0.34130219210866664,1.8192669517373359,0.290320081852445,0.97115413755254,0.8816608805836661,0.24426071612543174,1.072522843048951,0.0,0.0,0.0,0.0,0.8655457721591109,0.0,0.13110135581498472,0.24426071612543174,0.043777311202308045,0.8674096938799087,0.0,0.6617829041897488,0.50612047033899,1.7090355712146348,0.0,0.0,0.19684566710744905,1.8537627516525628,0.0,0.0,0.8816608805836661,0.0,0.7219220143644405,0.0,0.3738350058884524,0.0,0.0,1.3285317362936717,1.1771476793750302,0.5178864691231584,0.0,0.7219220143644405,0.0,0.6748378494650137,0.0,0.19350970172031665,1.1743370741353134,0.0,0.0
6,0.0,1.0689217534134805,0.0,0.10816566794976949,0.5343883514343103,0.6767865744410672,0.33759584771190415,0.19909345320239752,0.0,0.4658575663936378,0.7331067816499405,0.5220293592767735,0.0,0.1256172515988468,0.0,0.0,0.28316730714599103,1.4926623788087683,0.07661902232216299,0.934304344530168,0.023294476475062047,0.5343883514343103,0.3171514572435664,0.0,0.4138023828628337,0.023294476475062047,0.0,0.10816566794976949,0.0,0.7729330220113213,0.023294476475062047,0.0,0.0,0.12843886977713848,0.5500565937862401,0.0,0.0,0.6069918151111375,0.0,0.5343883514343103,0.0,0.8457044215890653,0.0,0.16390332116322642,0.5343883514343103,0.0,0.0,0.5305391764702921,0.0,0.8713164331915574,0.22323472004025297,0.8713164331915574,0.0,0.3017539830305743,0.3171514572435664,1.745282524308475,0.33759584771190415,0.934304344530168,0.8674193528452787,0.25197805798018025,1.0689217534134805,0.0,0.0,0.0,0.0,0.8749087256193229,0.0,0.12843886977713848,0.25197805798018025,0.07661902232216299,0.8457044215890653,0.0,0.6482421691682103,0.5220293592767735,1.66547160330231,0.0,0.0,0.22408220396709227,1.8349121043662,0.0,0.0,0.8674193528452787,0.0,0.7729330220113213,0.0,0.4138023828628337,0.0,0.0,1.2338700612206275,1.115295520440987,0.5343883514343103,0.0,0.7729330220113213,0.0,0.6767865744410672,0.0,0.22323472004025297,1.2221819047927869,0.0,0.0
7,0.0,1.0634525054372104,0.0,0.07307475676723604,0.549322616210184,0.6782770359295787,0.38225408575338893,0.20559449780806371,0.0,0.48469305723190964,0.7727979553370635,0.5374856105636806,0.0,0.14806691994617227,0.0,0.0,0.26191241870564924,1.449872217570213,0.10793634523367027,0.9001280567576372,0.0,0.549322616210184,0.29331222103702004,0.0,0.45128610757192433,0.0,0.0,0.07307475676723604,0.0,0.8195639548432224,0.0,0.0,0.0,0.1266555274769462,0.6077446935847375,0.0,0.0,0.6259490119547149,0.0,0.549322616210184,0.0,0.8245657638333319,0.0,0.150732480795181,0.549322616210184,0.0,0.0,0.5850565445086449,0.0,0.8716915520366869,0.25327685923617194,0.8716915520366869,0.0,0.3282573727140738,0.29331222103702004,1.6759471103268568,0.38225408575338893,0.9001280567576372,0.854520528792917,0.25960041488345825,1.0634525054372104,0.0,0.0,0.0,0.0,0.8818704902599026,0.0,0.1266555274769462,0.25960041488345825,0.10793634523367027,0.8245657638333319,0.0,0.6335008859295689,0.5374856105636806,1.6235408299160574,0.0,0.0,0.2515295496921284,1.813455102905272,0.0,0.0,0.854520528792917,0.0,0.8195639548432224,0.0,0.45128610757192433,0.0,0.0,1.143239293045276,1.0560780149199978,0.549322616210184,0.0,0.8195639548432224,0.0,0.6782770359295787,0.0,0.25327685923617194,1.267858532414674,0.0,0.0
8,0.0,1.055898643988359,0.0,0.03998318577534771,0.5627723740671702,0.6793189169780133,0.4243582755312365,0.2108388659047667,0.0,0.5016755095025472,0.80861422611921,0.5525531130301632,0.0,0.16997167759213871,0.0,0.0,0.2418522055299147,1.4088801835677924,0.13777400891122102,0.8681418551878011,0.0,0.5627723740671702,0.26954446047724323,0.0,0.48623049676979396,0.0,0.0,0.03998318577534771,0.0,0.8620774018318789,0.0,0.0,0.0,0.12555392384264694,0.6626520531621996,0.0,0.0,0.6436997768697243,0.0,0.5627723740671702,0.0,0.8039327594558502,0.0,0.14017854880096786,0.5627723740671702,0.0,0.0,0.6382962738903805,0.0,0.8722172774826461,0.283464508447313,0.8722172774826461,0.0,0.35352925026622295,0.26954446047724323,1.6107083474232675,0.4243582755312365,0.8681418551878011,0.842618032832641,0.26701851131182663,1.055898643988359,0.0,0.0,0.0,0.0,0.8862373925549074,0.0,0.12555392384264694,0.26701851131182663,0.13777400891122102,0.8039327594558502,0.0,0.617484835437357,0.5525531130301632,1.5829975308029733,0.0,0.0,0.2788154633048249,1.789373920258174,0.0,0.0,0.842618032832641,0.0,0.8620774018318789,0.0,0.48623049676979396,0.0,0.0,1.0563625510069623,0.9992476125076936,0.5627723740671702,0.0021154084133099185,0.8620774018318789,0.0,0.6793189169780133,0.0,0.283464508447313,1.3111080051091646,0.0021154084133099185,0.0021154084133099185
9,0.0,1.0464352943830926,0.0,0.008881779814046788,0.574903849030173,0.6798732084593347,0.46396271305642983,0.21485241638715777,0.0,0.5168813514205297,0.8407793659903839,0.5671936049733554,0.0,0.19140948838802194,0.0,0.0,0.2228466838646298,1.369644879727162,0.16615285590709222,0.8381781952293058,0.0,0.574903849030173,0.245727429413004,0.0,0.5186459781297061,0.0,0.0,0.008881779814046788,0.0,0.9006967518055277,0.0,0.0,0.0,0.1249475385378531,0.7146165329678927,0.0,0.0,0.6603198329194656,0.0,0.574903849030173,0.0,0.7836830424274654,0.0,0.13214229623359103,0.574903849030173,0.0,0.0,0.6901890408156472,0.0,0.8728699924228763,0.31354352352523773,0.8728699924228763,0.0,0.37735207285390576,0.245727429413004,1.5492189259558422,0.46396271305642983,0.8381781952293058,0.8314704329818391,0.27425740969625134,1.0464352943830926,0.0,0.0,0.0,0.0,0.8879858202693358,0.0,0.1249475385378531,0.27425740969625134,0.16615285590709222,0.7836830424274654,0.0,0.6004287812015149,0.5671936049733554,1.5438483034286044,0.0,0.0,0.30583908317408665,1.7627983293963239,0.0,0.0,0.8314704329818391,0.0,0.9006967518055277,0.0,0.5186459781297061,0.0,0.0,0.9729718929698172,0.9447061183939067,0.574903849030173,0.03245593361881036,0.9006967518055277,0.0,0.6798732084593347,0.0,0.31354352352523773,1.3517911244741045,0.03245593361881036,0.03245593361881036
