,0
0,29.504009620893186
1,27.724681927878347
2,26.064830354602474
3,24.528725603240826
4,23.10826259128746
5,21.8188012574669
6,20.625257238815443
7,19.506872360279036
8,18.451333243549705
9,17.465686595446623
10,16.546460683677047
11,15.70589798504745
12,14.998914333539496
13,14.323381015064522
14,13.678623826116624
15,13.06565841322818
16,12.501154386544009
17,11.973486412231592
18,11.48798085507334
19,11.03247839400077
20,10.59994122094296
21,10.18901773909103
22,9.800638317919928
23,9.428560954519384
24,9.073927524398277
25,8.75824307338932
26,8.45477611048511
27,8.16128929901884
28,7.898822491126622
29,7.6577507714590665
30,7.441368897684739
31,7.258553439620985
32,7.080688883560735
33,6.907268058814546
34,6.7370599423624675
35,6.569986901943338
36,6.407352732868121
37,6.249014278726977
38,6.103224159525551
39,5.966280175488099
40,5.834645608610278
41,5.708381859957343
42,5.585283670989368
43,5.46451004447667
44,5.34550140321078
45,5.228147282481482
46,5.112401714257317
47,5.005695035872691
48,4.900568063123963
49,4.796395767021165
50,4.693973869805006
51,4.593229183412337
52,4.493874867483543
53,4.395670546396579
54,4.298661415125398
55,4.202888957268949
56,4.108391025843367
57,4.015327135683607
58,3.924036292146618
59,3.8343028955139267
60,3.748370698363616
61,3.665821203679048
62,3.5845846245088144
63,3.504682539933514
64,3.426132283324651
65,3.348955379975612
66,3.273672392841013
67,3.200818999505274
68,3.1315104659750927
69,3.0639277155750575
70,2.997762489935183
71,2.93376662068878
72,2.871045980816536
73,2.809506445487332
74,2.74946231938427
75,2.6910115559774277
76,2.6337073568954814
77,2.579009400307512
78,2.525472983797502
79,2.472917321766448
80,2.421331821359208
81,2.3715641825453764
82,2.3230778301478274
83,2.275472150408886
84,2.228731936936542
85,2.182787813367421
86,2.1377887269135085
87,2.0952558359457867
88,2.0533386440656423
89,2.0120400033132864
90,1.9717548090678405
91,1.932476488411748
92,1.893991007990392
93,1.8565054253811626
94,1.819625582822332
95,1.7833478224422585
96,1.747932706272192
97,1.713510301188165
98,1.6796238967746602
99,1.646271086733481
100,1.6136004728770375
101,1.5817293551361995
102,1.5503386792477452
103,1.5194285567470927
104,1.4889985463094497
105,1.4590476949907063
106,1.429578754565966
107,1.4006349328144623
108,1.37218486467492
109,1.3442239200861197
110,1.316747256475085
111,1.2898930188543225
112,1.2642793344368064
113,1.2396884439949236
114,1.2160668707307962
115,1.192832034494016
116,1.1699776698054825
117,1.1475004345327502
118,1.1254739166897414
119,1.1040044553114554
120,1.082909676710496
121,1.0621845964882133
122,1.0418241845376208
123,1.0218233779134716
124,1.0021770924488647
125,0.9828802332136843
126,0.9642020232342408
127,0.9458529713298505
128,0.9278230855016081
129,0.9101075204076042
130,0.8928160969095578
131,0.8761106483659731
132,0.8601901339836933
133,0.8445577837070646
134,0.8292074073950724
135,0.8141329775651229
136,0.7993286284368875
137,0.7847886544762761
138,0.7705075084972901
139,0.7564797993753745
140,0.7427002894219406
141,0.7293165395966803
142,0.716172978535331
143,0.7032565610851076
144,0.6905625612021689
145,0.678086425749501
146,0.6658540438788128
147,0.6539397212191372
148,0.6424288974912176
149,0.6311589967971053
150,0.6200708059680994
151,0.6091612515567908
152,0.5984273328636212
153,0.587869922342069
154,0.5775256472528425
