0.00000,1.00000,2.00000,3.00000,4.00000,5.00000,6.00000,7.00000,8.00000,9.00000
1.00000,0.96750,0.93725,0.90832,0.88031,0.85300,0.82824,0.80479,0.78409,0.76373
1.00000,0.96917,0.94202,0.91608,0.89133,0.87020,0.85115,0.83353,0.81881,0.81006
