,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,1.2465111208672093,0.0,1.548762187128579,1.978408749378274,0.0,0.0
1,0.0,0.0,0.0,0.0,1.1017392899290113,0.0,1.4544282892224556,1.8123612121170654,0.0,0.0
2,0.0,0.0,0.0,0.0,0.9622518202476279,0.0,1.3656645316545526,1.664999141542764,0.0,0.0
3,0.0,0.0,0.0,0.0,0.8298390844208089,0.0,1.2822358877763278,1.5352669313343037,0.0,0.0
4,0.0,0.0,0.0,0.0,0.7050892768335216,0.0,1.2038826743632767,1.4216457568307006,0.0,0.0
5,0.0,0.0,0.0,0.0,0.5883403807842748,0.0,1.1302174305749695,1.3226475241567481,0.0,0.09463716751413338
6,0.0,0.0,0.0,0.0,0.480379184774599,0.0,1.060824556370542,1.2368752488069619,0.0,0.21253969202330222
7,0.0,0.0,0.0,0.0,0.382180451608375,0.0,0.9962622737309403,1.1630625770533871,0.0,0.3207507566041151
8,0.0,0.0,0.0,0.0,0.2931045181346963,0.0,0.9366832980902215,1.0998428022862918,0.0,0.4201589331399741
9,0.0,0.0,0.0,0.0,0.21206127445698172,0.0,0.8818462349166502,1.0459950474376778,0.0,0.5109552059925513
10,0.0,0.0,0.0,0.0,0.1384706696265944,0.0,0.8310666258956542,0.9997804734184473,0.0,0.5934596291043597
11,0.0,0.0,0.0,0.0,0.07191565319034311,0.0,0.7840555483343179,0.9603192735056125,0.0,0.6682133518720828
12,0.0,0.0,0.0,0.0,0.011900499285938755,0.0,0.7402486350131733,0.926299926807444,0.0,0.7351650265761005
13,0.0,0.0,0.0,0.0,0.0,0.0,0.6999102597965969,0.8966941077096416,0.0,0.7945736719931388
14,0.0,0.0,0.0,0.0,0.0,0.0,0.6630534250964247,0.8707345840699803,0.0,0.8467646227449446
15,0.0031571522219534776,0.0,0.0,0.0,0.0,0.0,0.6297061947162451,0.8482497972463491,0.0,0.8915709649270208
16,0.03708284219279385,0.0,0.0,0.0,0.0,0.0,0.6000455009583652,0.8291677135593208,0.0,0.9287394746774981
17,0.07208099830827006,0.0,0.0,0.0,0.0,0.0,0.5744300271855717,0.8134500127798443,0.0,0.9587667892824479
18,0.10770692159275617,0.0,0.0,0.0,0.0,0.0,0.5527569612562268,0.800735618983137,0.0,0.98245695839711
19,0.14354704071957938,0.0,0.0,0.0,0.0,0.0,0.5347961649978542,0.7905747530040955,0.0,1.0003425532216401
20,0.17911847564014916,0.0,0.0,0.0,0.0,0.021564613460379575,0.5197776035828634,0.7824881304384456,0.0,1.0126455714188807
21,0.21385694363748534,0.0,0.0,0.0,0.0,0.04194291675118333,0.5074790905383709,0.7762489638020805,0.0,1.0205274783978426
22,0.2476514132849659,0.0,0.0,0.0,0.0,0.06004230173775667,0.49741593475315526,0.771237607515959,0.0,1.0249678464755014
23,0.28028860961089996,0.0,0.0,0.0,0.0,0.07613182090103669,0.48953773757764957,0.7672153719439823,0.0,1.0262301774746247
24,0.3116167804659691,0.0,0.0,0.0,0.0,0.09038677814940535,0.4837241847316223,0.7641989727113125,0.0,1.0247447663387503
25,0.34161848111480975,0.0,0.0,0.0,0.0,0.10284375280119526,0.47976791146018627,0.7622317017580558,0.0,1.0209780452748314
26,0.3701760570776241,0.0,0.0,0.0,0.0,0.11350533127230225,0.47779736575015513,0.7611657126258126,0.0,1.015260287853253
27,0.3971350246356285,0.0,0.0,0.0,0.0,0.12242563790883196,0.4777800368201876,0.760887815297113,0.0,1.0080216442242582
28,0.42246283437871135,0.0,0.0,0.0,0.0,0.12967177667045174,0.47967989633120833,0.7613479130921059,0.0,0.9994316867823265
29,0.44619650921584125,0.0,0.0,0.0,0.0,0.13531557714756956,0.4834754284261909,0.7624905802668746,0.0,0.9896318440778082
30,0.46851693606819533,0.0,0.0,0.0,0.0,0.13944133168396464,0.48918802378221105,0.7642147416971133,0.0,0.9787437481442429
31,0.4894601211279085,0.0,0.0,0.0,0.0,0.14186762103811887,0.49689540305528584,0.7663981654048175,0.0,0.9669246368731005
32,0.5091014256339838,0.0,0.0,0.0,0.0,0.14244707537219525,0.506676725423629,0.7690455558866599,0.0,0.9544048907885678
33,0.5274536619323446,0.0,0.0,0.0,0.0,0.14121756168318936,0.5184035775350341,0.7720922230610053,0.0,0.9413228563940791
34,0.5445696165836913,0.0,0.0,0.0,0.0,0.1384016950892987,0.531789617650129,0.7755067435315844,0.0,0.9279431316361667
35,0.5607970209854937,0.0,0.0,0.0,0.0,0.13434024747702525,0.546556824435715,0.779244982349242,0.0,0.9151333090144389
36,0.5761280159829757,0.0,0.0,0.0,0.0,0.12894133866284166,0.562530225781035,0.783292572542179,0.0,0.9029897085314875
37,0.590552976244699,0.0,0.0,0.0,0.0,0.12202263393171492,0.579522845706217,0.7875641602081063,0.0,0.8914608851084636
38,0.6042125106392676,0.0,0.0,0.0,0.0,0.11360977389757994,0.5973642421372511,0.7920243626635326,0.0,0.8804806072349383
39,0.6171638052743977,0.0,0.0,0.0,0.0,0.10377993607091433,0.6159821347686798,0.7966024907866524,0.0,0.8699456733459131
40,0.629401011874497,0.0,0.0,0.0,0.0,0.09261707052343525,0.6353534581480825,0.8012194477134457,0.0,0.8597666004863974
41,0.6409479734451643,0.0,0.0,0.0,0.0,0.08007049925177316,0.6553826959508481,0.8059050771138596,0.0,0.8499522754037518
42,0.6517923688591333,0.0,0.0,0.0,0.0,0.0660106500442455,0.6759738118790619,0.8107459985765316,0.0,0.8405748681315769
43,0.6619084922230332,0.0,0.0,0.0,0.0,0.0504905584458288,0.6969666591163356,0.8156746794163943,0.0,0.8317311995501332
44,0.6714317022303928,0.0,0.0,0.0,0.0,0.03361879080663659,0.7182162880776007,0.8205586503847557,0.0,0.8231488415734656
45,0.6804888658062489,0.0,0.0,0.0,0.0,0.015507440540523604,0.7395972120153448,0.8252856865418399,0.0,0.814583160940148
46,0.6892019355306787,0.0,0.0,0.0,0.0,0.0,0.761201659060366,0.8299311670397809,0.0,0.8060500991180866
47,0.6974180318880452,0.0,0.0,0.0,0.0,0.0,0.7831521196207331,0.8345456946314719,0.0,0.7974559261822515
48,0.7050058912777101,0.0,0.0,0.0,0.0,0.0,0.8054315476359684,0.839126654224667,0.0,0.7887245624803444
49,0.7119759496887963,0.0,0.0,0.0,0.0,0.0,0.8280559632393859,0.8435952714280414,0.0,0.7799328084146063
50,0.7183295913092097,0.0,0.0,0.0,0.0,0.0,0.8509873140224151,0.8479013194706924,0.0,0.7711282115555129
