0.00000,1.00000,2.00000,3.00000,4.00000,5.00000,6.00000,7.00000,8.00000,9.00000
1.00000,0.98701,0.97472,0.96224,0.94976,0.93740,0.92513,0.91323,0.90166,0.89814
1.00000,0.97846,0.95910,0.94068,0.92420,0.90879,0.89459,0.88139,0.87072,0.86520
