,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,1.2465111208672093,0.0,1.548762187128579,1.978408749378274,0.0,0.0
1,0.0,0.0,0.0,0.0,1.1338991039174682,0.0,1.5027960840321661,1.8294821249665023,0.0,0.0
2,0.0,0.0,0.0,0.0,1.0281380086706249,0.0,1.4579761035925864,1.6924553305853676,0.0,0.0
3,0.0,0.0,0.0,0.0,0.9291559248001992,0.0,1.4112595145906315,1.5670306388303143,0.0,0.0
4,0.0,0.0,0.0,0.0,0.8368182558730212,0.0,1.3636673683940825,1.4527115099781183,0.0,0.0
5,0.0,0.0,0.0,0.0,0.7509985170859718,0.0,1.316205244764165,1.3488407967513254,0.0,0.0
6,0.0,0.0,0.0,0.0,0.6718540119147431,0.0,1.2685731150215431,1.254951287642298,0.0,0.08431960678338975
7,0.0,0.0,0.0,0.0,0.5995688502976256,0.0,1.2215420745920784,1.170535725774176,0.0,0.18712221320935957
8,0.0,0.0,0.0,0.0,0.5336449677584474,0.0,1.175564840458907,1.0949579174013118,0.0,0.28322395850031357
9,0.0,0.0,0.0,0.0,0.4735085796390568,0.0,1.1307781622108677,1.0276053889825951,0.0,0.3730575627779282
10,0.0,0.0,0.0,0.0,0.4187584853949814,0.0,1.0873699409534812,0.9678903407557742,0.0,0.4569473706234708
11,0.0,0.0,0.0,0.0,0.3688702789472432,0.0,1.0451593217159956,0.9152635757965367,0.0,0.5349091734982038
12,0.0,0.0,0.0,0.0,0.32351569213134834,0.0,1.0047632229859549,0.8692341429557124,0.0,0.6072220730780274
13,0.0,0.0,0.0,0.0,0.282231441413196,0.0,0.965567049640432,0.8291615363517942,0.0,0.6739891009150397
14,0.0,0.0,0.0,0.0,0.24499171637215128,0.0,0.9276340352276503,0.7939978311201334,0.0,0.7352645985108909
15,0.0,0.0,0.0,0.0,0.2115108663342622,0.0,0.8910567585797707,0.7635471604317027,0.0,0.7913462485935502
16,0.0,0.0,0.0,0.0,0.18129914227770216,0.0,0.8547174137558026,0.7381178861309845,0.0,0.8419100722260803
17,0.014821895231219595,0.0,0.0,0.0,0.15413551543571166,0.0,0.8187016681030337,0.7174692911462802,0.0,0.8872984384605938
18,0.03753070776419024,0.0,0.0,0.0,0.1298180489194303,0.0,0.7838171053871832,0.7011578143107694,0.0,0.927756976311747
19,0.060296203636926136,0.0,0.0,0.0,0.10806349798158,0.0,0.7502678046937362,0.688603791010555,0.0,0.9636546382373343
20,0.08270497620434318,0.0,0.0,0.0,0.08854911862119963,0.0,0.7185266956868129,0.6788142973640044,0.0,0.9954132131133255
21,0.10450597173613688,0.0,0.0,0.0,0.07114084181376476,0.0,0.6884874711167113,0.6713803305175515,0.011233396438485407,1.0233228599643307
22,0.1249660146529704,0.0,0.0,0.0,0.055814839472772375,0.0,0.6598094341143467,0.665984065671318,0.03592534240078639,1.0475325615121005
23,0.14486119614331425,0.0,0.0,0.0,0.04256758328212941,0.0068176334034912404,0.6328973253251122,0.6624166187175536,0.05914808262921924,1.0686239478414206
24,0.16389250612296669,0.0,0.0,0.0,0.031434150889819074,0.02800678702223007,0.6075337330486383,0.6605263868527961,0.08089468929310359,1.086812801894715
